,Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),TRSP(%),TFPS(Hz),RRSP(%),TPWR(dBm),Ptch(rad),Roll(rad),Yaw(rad),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,VSpd(m/s),RxBt(V),Curr(A),Capa(mAh),Bat%(%),FM,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,EX3,EX4,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V),GPS_LAT,GPS_LON,HOME_GPS_LAT,HOME_GPS_LON,HOME_DIST
1299,2023-03-22,14:20:15.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1300,2023-03-22,14:20:16.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1301,2023-03-22,14:20:17.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1302,2023-03-22,14:20:18.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1303,2023-03-22,14:20:19.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1304,2023-03-22,14:20:20.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1305,2023-03-22,14:20:21.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1306,2023-03-22,14:20:22.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1307,2023-03-22,14:20:23.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1308,2023-03-22,14:20:24.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1309,2023-03-22,14:20:25.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1310,2023-03-22,14:20:26.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1311,2023-03-22,14:20:27.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1312,2023-03-22,14:20:28.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1313,2023-03-22,14:20:29.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1314,2023-03-22,14:20:30.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1315,2023-03-22,14:20:31.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1316,2023-03-22,14:20:32.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1317,2023-03-22,14:20:33.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1318,2023-03-22,14:20:34.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1319,2023-03-22,14:20:35.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1320,2023-03-22,14:20:36.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1321,2023-03-22,14:20:37.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1322,2023-03-22,14:20:38.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1323,2023-03-22,14:20:39.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1324,2023-03-22,14:20:40.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1325,2023-03-22,14:20:41.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1326,2023-03-22,14:20:42.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1327,2023-03-22,14:20:43.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1328,2023-03-22,14:20:44.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1329,2023-03-22,14:20:45.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1330,2023-03-22,14:20:46.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1331,2023-03-22,14:20:47.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1332,2023-03-22,14:20:48.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1333,2023-03-22,14:20:49.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-4,0,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1334,2023-03-22,14:20:50.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1335,2023-03-22,14:20:51.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1336,2023-03-22,14:20:52.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1337,2023-03-22,14:20:53.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1338,2023-03-22,14:20:54.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1339,2023-03-22,14:20:55.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1340,2023-03-22,14:20:56.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1341,2023-03-22,14:20:57.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1342,2023-03-22,14:20:58.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
1343,2023-03-22,14:20:59.300,0,0,0,0,1,19,10,101,21,59,18,20,44,10,0.03,-0.06,1.81,44.336404 -71.680464,50.0,10.4,884,17,-0.3,15.5,6.5,2791,65,AUTO,-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1909,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8,44.336404,-71.680464,44.333124,-71.566879,9041.25819656877
